date,customer_name,amount,bank_name,receipt_no,invoice_no,bill_date,bill_amount,payment_mode,team_id
"2026-01-17","NEW CITY CHEMIST - BANJARAWALA",195.0,"","","","",,"Cash",MA
"2026-01-17","NEW CITY CHEMIST - BANJARAWALA",601.0,"","","","",,"Cash",MA
"2026-01-21","SHREE SHYAM GROCERY - BANSAL HOME",3158.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-28","SAHARANPUR TRADERS - DHAMAWALA",49000.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-21","RAJENDER PRASAD RAJEEV KUMAR",3049.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-21","SHYAM GEN STORE - DAKRA",3850.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-21","SRISHTI SUPER MARKET",9892.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-28","KARTIK GEN STORE - LOVELY MARKET",3981.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-21","SIMRAN GENERAL STORE - RANA CHOWK",12902.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-17","OM ASSOCIATES - KARGI",432.0,"","","","",,"Cash",MA
"2026-01-27","DAILY NEEDS - PREMNAGAR",6486.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-17","PRIME DISTRIBUTOR - BANJARWALA",1500.0,"","","","",,"Cash",MA
"2026-01-17","RANA MEDICAL - MOTHROWALA",271.0,"","","","",,"Cash",MA
"2026-01-17","TAJ STATIONARY - KARGI",1093.0,"","","","",,"Cash",MA
"2026-01-17","TEHRI MEDICAL - CHANDCHAK CHOWK",524.0,"","","","",,"Cash",MA
"2026-02-03","GOYAL STORE - CLEMENT TOWN",18810.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-28","GUPTA STORE - SUBHASH NAGAR",7175.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-21","KUMAR SONS - EC ROAD",4846.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-21","NEW DEV MEDICOSE - LIC BUILDING",7939.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-21","GRAH SANGRAH STORE - FUWARA CHOWK",38749.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-28","CHAUHAN DEPT. STORE - DHARAMPUR",19527.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-17","BHARDWAJ BROTHERS - TURNER ROAD",407.0,"","","","",,"Cash",MA
"2026-01-17","CITY PHARMACY - TURNER ROAD",433.0,"","","","",,"Cash",MA
"2026-01-17","DOON GENERAL STORE - CLEMENT TOWN",1000.0,"","","","",,"Cash",MA
"2026-01-17","HIMGIRI STORE - TURNER ROAD",400.0,"","","","",,"Cash",MA
"2026-01-17","J A MEDICAL - POST OFFICE ROAD",886.0,"","","","",,"Cash",MA
"2026-01-17","JAI MAA BHAWE DAIRY - TURNER ROAD",1768.0,"","","","",,"Cash",MA
"2026-01-17","JAIN GEN STORE - POST OFFICE ROAD",300.0,"","","","",,"Cash",MA
"2026-01-17","JAIN PROV. STORE - TURNER ROAD",221.0,"","","","",,"Cash",MA
"2026-01-17","JAISWAL TARDERS - TURNER ROAD",1000.0,"","","","",,"Cash",MA
"2026-01-17","KABIR MART - TURNER ROAD",1500.0,"","","","",,"Cash",MA
"2026-01-17","LAXMI BAKERS - SUBHASH NAGAR",600.0,"","","","",,"Cash",MA
"2026-01-17","MUKESH STORE - TURNER ROAD",500.0,"","","","",,"Cash",MA
"2026-01-17","MUKESH STORE - TURNER ROAD",500.0,"","","","",,"Cash",MA
"2026-01-17","MULTI GIFT SHOP - CLEMENT TOWN",596.0,"","","","",,"Cash",MA
"2026-01-17","PARVEEN MEDICAL - TURNER ROAD",100.0,"","","","",,"Cash",MA
"2026-01-17","PARVEEN MEDICAL - TURNER ROAD",900.0,"","","","",,"Cash",MA
"2026-01-17","RAHUL DAIRY - CLEMENT TOWN",900.0,"","","","",,"Cash",MA
"2026-01-17","SHREE MEDICAL & GEN - SUBHASH NAGAR",642.0,"","","","",,"Cash",MA
"2026-01-17","SIDHARTH CONFECTIONARY - POST OFFI",300.0,"","","","",,"Cash",MA
"2026-01-17","SWASTIK MEDICAL - TURNER ROAD",219.0,"","","","",,"Cash",MA
"2026-01-17","WELCOME STORE - POST OFFICE ROAD",340.0,"","","","",,"Cash",MA
"2026-01-17","WELCOME STORE - POST OFFICE ROAD",2500.0,"","","","",,"Cash",MA
"2026-01-19","ANKIT GEN STORE - DHARAMPUR",2000.0,"","","","",,"Cash",MA
"2026-01-19","ARVIND MEDICAL STORE - DHARAMPUR",500.0,"","","","",,"Cash",MA
"2026-01-19","BANGARI PROV STORE - SBI DHARAMPUR",488.0,"","","","",,"Cash",MA
"2026-01-19","G MART - NEMI ROAD",500.0,"","","","",,"Cash",MA
"2026-01-19","PURNIMA COLLECTION - DHARAMPUR",500.0,"","","","",,"Cash",MA
"2026-01-19","R K STORE - RACE COURSE",1334.0,"","","","",,"Cash",MA
"2026-01-19","R K STORE - RACE COURSE",7.0,"","","","",,"Cash",MA
"2026-01-19","R K STORE - RACE COURSE",1159.0,"","","","",,"Cash",MA
"2026-01-19","SHRINGARIKA THE GIFT SHOP",1352.0,"","","","",,"Cash",MA
"2026-01-19","SHRINGARIKA THE GIFT SHOP",1196.0,"","","","",,"Cash",MA
"2026-01-19","SHRINGARIKA THE GIFT SHOP",1705.0,"","","","",,"Cash",MA
"2026-01-19","SIDDHI VINAYAK DEPT STORE - DHARAMP",450.0,"","","","",,"Cash",MA
"2026-01-19","AYODHAMAL - PALTAN BAZAR",1907.0,"","","","",,"Cash",MA
"2026-01-19","KISHAN LAL & SONS - CLOCK TOWER",700.0,"","","","",,"Cash",MA
"2026-01-17","ADVIK STORE - POOJA VIHAR",550.0,"","","","",,"Cash",MA
"2026-01-17","CITY MEDICAL STORE - GMS ROAD",862.0,"","","","",,"Cash",MA
"2026-01-17","HEALTH LINE MEDICAL - CHANDARBANI",500.0,"","","","",,"Cash",MA
"2026-01-17","JAN AUSHADHI KENDRA - SEWLA KALA",500.0,"","","","",,"Cash",MA
"2026-01-17","JEPAA GEN STORE - SEWLA KALA",300.0,"","","","",,"Cash",MA
"2026-01-17","KANHAIYA MEDICOS - NEAR BANSAL HOME",626.0,"","","","",,"Cash",MA
"2026-01-17","KANHAIYA MEDICOS - NEAR BANSAL HOME",374.0,"","","","",,"Cash",MA
"2026-01-17","MUNSHI DAAL BHANDAR - SEWLA KALA",500.0,"","","","",,"Cash",MA
"2026-01-17","OM THE DAILY NEEDS - CHANDRABANI",262.0,"","","","",,"Cash",MA
"2026-01-17","OM THE DAILY NEEDS - CHANDRABANI",738.0,"","","","",,"Cash",MA
"2026-01-17","SHREE SHYAM STORE - POOJA VIHAR",630.0,"","","","",,"Cash",MA
"2026-01-17","VINOD PROVISION - CHANDRABANI ROAD",202.0,"","","","",,"Cash",MA
"2026-01-17","MUKESH STORE - TURNER ROAD",700.0,"","","","",,"Cash",MA
"2026-01-17","BAJRANGI MEDICAL - KARGI ROAD",300.0,"","","","",,"Cash",MA
"2026-01-17","CHAUHAN MEDICAL - DEHRA KHAS",200.0,"","","","",,"Cash",MA
"2026-01-17","DEVANSH HOME NEEDS - DEHRA KHAS",450.0,"","","","",,"Cash",MA
"2026-01-17","GROWELL PHARMACY - NIRANJANPUR",168.0,"","","","",,"Cash",MA
"2026-01-17","HIMANK PHARMACEUTICALS PVT LTD",1332.0,"","","","",,"Cash",MA
"2026-01-17","HINDWAN MEDICAL STORE - KARGI ROAD",1617.0,"","","","",,"Cash",MA
"2026-01-17","LIFE LINE MEDICAL - DEHRA KHAS",500.0,"","","","",,"Cash",MA
"2026-01-17","OM VARIETY STORE - THDC COLONY",1000.0,"","","","",,"Cash",MA
"2026-01-17","ROYAL BAKERS - DEHRA KHAS",202.0,"","","","",,"Cash",MA
"2026-01-20","9 TO 9 STORE - MOHKHAMPUR",486.0,"","","","",,"Cash",MA
"2026-01-20","ANUSHA COSMETICS - RING ROAD",500.0,"","","","",,"Cash",MA
"2026-01-20","DANDRIYAL PHARMACY - RING ROAD",434.0,"","","","",,"Cash",MA
"2026-01-20","OLD DOON BASKET - NEHRUGRAM",1500.0,"","","","",,"Cash",MA
"2026-01-20","GANPATI STORE - RING ROAD",500.0,"","","","",,"Cash",MA
"2026-01-20","GAYATRI MEDICAL - RING ROAD",202.0,"","","","",,"Cash",MA
"2026-01-20","JAGDAMBA MEDICOS - DANDA DHARAMPUR",500.0,"","","","",,"Cash",MA
"2026-01-20","MAHADEV PHARMACY - 6 NO PULIYA",250.0,"","","","",,"Cash",MA
"2026-01-20","MAHAWAR PROV STORE - MOHKAMPUR",500.0,"","","","",,"Cash",MA
"2026-01-20","N K DEPT STORE - MAJRI MAFI",2000.0,"","","","",,"Cash",MA
"2026-01-20","OM DEPT. STORE - MAJRI MAFI",500.0,"","","","",,"Cash",MA
"2026-01-20","PARIDHI COSMETIC - RING ROAD",400.0,"","","","",,"Cash",MA
"2026-01-20","SHARDA STORE - MOHKAMPUR",1042.0,"","","","",,"Cash",MA
"2026-01-20","SOUNDARYA COSMETICS - MIYAWALA",500.0,"","","","",,"Cash",MA
"2026-01-20","THE VILLAGE STORE - RING ROAD",498.0,"","","","",,"Cash",MA
"2026-01-20","TOP BAKERS N CONF - MAJRI MAFI",300.0,"","","","",,"Cash",MA
"2026-01-20","VEGA SUPER STORE - RING ROAD",500.0,"","","","",,"Cash",MA
"2026-01-20","BAILWAL COSMETICS - RAJEEV NAGAR",300.0,"","","","",,"Cash",MA
"2026-01-20","BEST DEAL - JOGGIWALA",202.0,"","","","",,"Cash",MA
"2026-01-20","BHATT MEDICOS - HARIDWAR ROAD",880.0,"","","","",,"Cash",MA
"2026-01-20","BIJALWAN STORE - KEDARPURAM",1000.0,"","","","",,"Cash",MA
"2026-01-20","DIVYA MEDICAL STORE - RAJEEV NAGAR",700.0,"","","","",,"Cash",MA
"2026-01-20","GAIROLA MEDICAL - DHARAMPUR",500.0,"","","","",,"Cash",MA
"2026-01-20","HIMALAYAN MEDICAL - RAJEEV NAGAR",202.0,"","","","",,"Cash",MA
"2026-01-20","MAHESHWARI STORE - JOGIWALA",614.0,"","","","",,"Cash",MA
"2026-01-20","MAHESHWARI STORE - JOGIWALA",450.0,"","","","",,"Cash",MA
"2026-01-20","MAHIMA MEDICAL - RAJEEV NAGAR",500.0,"","","","",,"Cash",MA
"2026-01-20","OM MEDICAL - NEHRU COLONY",1000.0,"","","","",,"Cash",MA
"2026-01-20","RAWAT GEN STORE - JOGGIWALA",202.0,"","","","",,"Cash",MA
"2026-01-20","SAJWAN MEDICAL - HARIDWAR ROAD",200.0,"","","","",,"Cash",MA
"2026-01-20","SETHI COSMETICS - KEDARPURAM",298.0,"","","","",,"Cash",MA
"2026-01-20","SETHI COSMETICS - KEDARPURAM",202.0,"","","","",,"Cash",MA
"2026-01-20","SHREE RAMA MEDICAL - KEDARPURAM",1000.0,"","","","",,"Cash",MA
"2026-01-20","SURYA MEDICAL - NEHRU COLONY",202.0,"","","","",,"Cash",MA
"2026-01-20","A N DAIRY - NESHVILLA ROAD",202.0,"","","","",,"Cash",MA
"2026-01-20","BALODI MEDICOS - NESHVILLA ROAD",1000.0,"","","","",,"Cash",MA
"2026-01-20","BLESSING MEDICOS - NESHVILLA ROAD",216.0,"","","","",,"Cash",MA
"2026-01-20","DAILY ESSENTIAL - KALIDAS ROAD",1748.0,"","","","",,"Cash",MA
"2026-01-20","MAHANIDHI LIFE LINE PHARMACY",433.0,"","","","",,"Cash",MA
"2026-01-20","MOHIT DEPT STORE - KALIDAS ROAD",1570.0,"","","","",,"Cash",MA
"2026-01-20","NAMDEV GEN STORE - NESHVILLA ROAD",200.0,"","","","",,"Cash",MA
"2026-01-20","RANA GEN STORE - NESHVILLA ROAD",500.0,"","","","",,"Cash",MA
"2026-01-20","SAI GOODS - NESHVILLA ROAD",740.0,"","","","",,"Cash",MA
"2026-01-22","BALAJI COSMETICS - SAHARANPUR CHOWK",900.0,"","","","",,"Cash",MA
"2026-01-22","DIVYA COSMETIC - HANUMAN CHOWK",1500.0,"","","","",,"Cash",MA
"2026-01-22","GURLEEM TRADERS - HANUMAN CHOWK",1000.0,"","","","",,"Cash",MA
"2026-01-22","MAHAWAR BROTHERS - HANUMAN CHOWK",2000.0,"","","","",,"Cash",MA
"2026-01-22","NARENDR MEDICOS - SAHARANPUR CHOWK",878.0,"","","","",,"Cash",MA
"2026-01-22","RITA GEN STORE - PALTAN BAZAAR",500.0,"","","","",,"Cash",MA
"2026-01-22","SAHARANPUR TRADERS UR",5000.0,"","","","",,"Cash",MA
"2026-01-22","SHREE OM TRADING COMPANY - JHANDA",2000.0,"","","","",,"Cash",MA
"2026-01-22","VASHU TRADERS - HANUMAN CHOWK",18980.0,"","","","",,"Cash",MA
"2026-01-22","ZULEKHA FASHION - KOTWALI/PALTAN",500.0,"","","","",,"Cash",MA
"2026-01-22","ABHISHEK MEDICAL - EC ROAD",2334.0,"","","","",,"Cash",MA
"2026-01-22","INDIAN MEDICAL - CEMENT ROAD",232.0,"","","","",,"Cash",MA
"2026-01-22","INDIAN MEDICAL - DAV CHOWK",237.0,"","","","",,"Cash",MA
"2026-01-22","INDIAN MEDICAL - DAV CHOWK",3.0,"","","","",,"Cash",MA
"2026-01-22","JINDAL PROV - KARANPUR",1985.0,"","","","",,"Cash",MA
"2026-01-22","MODERN GEN STORE - KARANPUR",1500.0,"","","","",,"Cash",MA
"2026-01-22","NEW BHARAT MEDICAL STORE - KARANPUR",286.0,"","","","",,"Cash",MA
"2026-01-22","NEW BHARAT MEDICAL STORE - KARANPUR",14.0,"","","","",,"Cash",MA
"2026-01-22","NEW PRAKASH - KARANPUR",543.0,"","","","",,"Cash",MA
"2026-01-22","NEW PRAKASH - KARANPUR",57.0,"","","","",,"Cash",MA
"2026-01-22","RAJ BANGLE - KARANPUR",237.0,"","","","",,"Cash",MA
"2026-01-22","STYLISH SMILE - DL ROAD",145.0,"","","","",,"Cash",MA
"2026-01-21","ANAND PRO STORE - KANDOLI",450.0,"","","","",,"Cash",MA
"2026-01-21","BHAWANI MEDICOS - CANAL ROAD",850.0,"","","","",,"Cash",MA
"2026-01-21","DISCOUNT MEDICAL - KANDOLI",788.0,"","","","",,"Cash",MA
"2026-01-21","FAMILY STORE UR - CANAL ROAD",529.0,"","","","",,"Cash",MA
"2026-01-21","FAMILY STORE UR - CANAL ROAD",971.0,"","","","",,"Cash",MA
"2026-01-21","FRIENDS MEDICAL - KANDOLI",500.0,"","","","",,"Cash",MA
"2026-01-21","MAA BALASUNDRI MEDICAL - CANAL ROAD",275.0,"","","","",,"Cash",MA
"2026-01-21","NEGI MINI MART - GANGOTRI VIHAR",773.0,"","","","",,"Cash",MA
"2026-01-21","NEW UNIVERSAL STORE - CANAL ROAD",1000.0,"","","","",,"Cash",MA
"2026-01-21","ROZAANA - IT PARK",589.0,"","","","",,"Cash",MA
"2026-01-21","SAMRIDHI STORE - CANAL ROAD",202.0,"","","","",,"Cash",MA
"2026-01-21","AMBIKA COSMETICS - RAJPUR VILLAGE",80.0,"","","","",,"Cash",MA
"2026-01-21","AMBIKA COSMETICS - RAJPUR VILLAGE",421.0,"","","","",,"Cash",MA
"2026-01-21","BRIJ DEPT. STORE - RAJPUR UPPER",500.0,"","","","",,"Cash",MA
"2026-01-21","CHAUDHARY MEDICOS - RAJPUR ROAD",2673.0,"","","","",,"Cash",MA
"2026-01-21","MOHAN GEN STORE - RAJPUR ROAD",400.0,"","","","",,"Cash",MA
"2026-01-21","SAI STORE - JOHRI GAON",400.0,"","","","",,"Cash",MA
"2026-01-21","TURTLE RETAIL VENTURES - RAJPUR",368.0,"","","","",,"Cash",MA
"2026-01-21","DAYAL MEDICOSE - NALAPANI ROAD",500.0,"","","","",,"Cash",MA
"2026-01-21","KHUSHI PROV STORE - SD ROAD",722.0,"","","","",,"Cash",MA
"2026-01-21","KWALITY STORE - MANDAKINI VIHAR",493.0,"","","","",,"Cash",MA
"2026-01-21","NATIONAL MEDICOSE - MANDAKANI VIHAR",200.0,"","","","",,"Cash",MA
"2026-01-21","NEGI MEDICOS - MANDAKANI VIHAR",500.0,"","","","",,"Cash",MA
"2026-01-21","OM PHARMACY - RAIPUR ROAD",206.0,"","","","",,"Cash",MA
"2026-01-21","OM PHARMACY - RAIPUR ROAD",4.0,"","","","",,"Cash",MA
"2026-01-21","RADHIKA MEDICOSE - EKTA VIHAR   SDR",280.0,"","","","",,"Cash",MA
"2026-01-21","RAJ SUPER STORE - SD ROAD",1500.0,"","","","",,"Cash",MA
"2026-01-21","RAWAT MEDICAL - SD ROAD",1476.0,"","","","",,"Cash",MA
"2026-01-21","SAI PROVISION STORE - SD ROAD",1094.0,"","","","",,"Cash",MA
"2026-01-21","SIDDHBALI MEDICOSE - SD ROAD",1000.0,"","","","",,"Cash",MA
"2026-01-22","BHANDARI AMUL PARLOUR - TAPOVAN",500.0,"","","","",,"Cash",MA
"2026-01-22","BHANDARI PHARMACY - RAIPUR ROAD",1104.0,"","","","",,"Cash",MA
"2026-01-22","BHANDARI PHARMACY - RAIPUR ROAD",1053.0,"","","","",,"Cash",MA
"2026-01-22","HR MEDICAL - TAPOVAN ROAD",54.0,"","","","",,"Cash",MA
"2026-01-22","HR MEDICAL - TAPOVAN ROAD",446.0,"","","","",,"Cash",MA
"2026-01-22","JAGDAMBA MEDICAL - RAIPUR",202.0,"","","","",,"Cash",MA
"2026-01-22","JOSHI MEDICAL - RAIPUR",500.0,"","","","",,"Cash",MA
"2026-01-22","SHANTI MEDICAL - TAPOVAN",200.0,"","","","",,"Cash",MA
"2026-01-20","MAITHANI MEDICOS - RING ROAD",500.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-20","RAWAT MEDICAL - NESHVILLA ROAD",814.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-20","RAWAT MEDICAL - JOGGIWALA",1357.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-20","TOP BAKERS N CONF - MAJRI MAFI",450.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-20","CHAWLA TRADERS - SAHARANPUR",72735.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-24","CASH SALE A/C",39.0,"","","","",,"Cash",MA
"2026-01-24","S A ENTERPRISES - ITBP ROAD",400.0,"","","","",,"Cash",MA
"2026-01-20","GLOWWELL PHARAMCY - SD ROAD",1757.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-20","THE FAMILY MART - HATHIBARKALA",1200.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-21","MAIGNET SUPER STORE - HARIDWAR ROAD",2564.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-21","SATYARAJ MEDICOSE - SD CROSSING",431.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-21","MISHKA MEDISEVA - RAJPUR",1000.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-21","RAKHI SUPERMART - NESHVILLA ROAD",1311.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-21","KARANWAL MEDICOS - SD ROAD",270.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-21","SUNRISE MART - IT PARK",1000.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-21","SHOP STATION - SD ROAD",2254.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-21","KOSH JI",800.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-21","SHIVA DEPARTMENTAL - SD ROAD",1000.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-21","A S ASSOCIATES - RISPANA PULL",65195.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-21","SHARMA STORE - RAJPUR UPPER",1016.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-21","A P MEDICOS - MALSI",1098.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-22","KUMAR STORE",6794.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-22","STYLISH SMILE - DL ROAD",200.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-22","BASMENT STORE - KANDOLI",250.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-22","THE VOGUE STORE - DOON VIHAR",2000.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-22","THE VOGUE STORE - DOON VIHAR",465.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-22","CARE N CURE - DEHRA KHAS",2329.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-24","NEERAJ STAFF",117.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-08","DEBTOR - NIVEA INDIA PVT LTD",35478.0,"NIVEA INDIA PVT LTD","","","",,"Bank Transfer",MA
"2026-01-08","DEBTOR - NIVEA INDIA PVT LTD",3285.0,"TDS A/C","","","",,"Bank Transfer",MA
"2026-01-24","ABHILASHA STORE - KANDOLI",450.0,"","","","",,"Cash",MA
"2026-01-24","SABA FASHION - PALTAN BAZAR",200.0,"","","","",,"Cash",MA
"2026-01-24","SMOKE SIGNAL - POST OFFICE RD",400.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-24","BUY FRESH - CHANDRABANI",500.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-24","DR MEDICAL - DEHRA KHAS",665.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-24","SHIV KRIPA COSMETIC - SUBHASH NAGAR",204.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-24","OM SAI COSMETICS - CLEMENT TOWN",1000.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-24","CASH SALE A/C",90.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-24","MODERN BAKERS - TURNER ROAD",900.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-24","CASH SALE A/C",400.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-25","ANAV BROTHERS - GOLF STATE",3933.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-26","KUMAR STORE",4237.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-26","DOBHAL AND NAVI ENTERPRISES",4044.0,"HDFC A/C","","","",,"Bank Transfer",MA
"2026-01-28","MALSI SUPER STORE - MALSI",6855.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-28","PRERNA STORE - SD ROAD",13773.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-28","JATIN PHARMA - DEVKI COMPLEX",4658.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-31","Z S MEDICOS - KANDOLI",4673.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-02-10","MAA ANNAPURNA DEPT. - RING ROAD",11716.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-28","SATVIK MEGA MART - SD ROAD",4361.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-28","RASHAN BASKET - LAL PUL",1857.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-02-10","MAA ANNAPURNA DEPT. - RING ROAD",9370.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-31","DEHRA GEN STORE - PALTAN BAZAR",2536.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-02-10","GOYAL STORE - CLEMENT TOWN",19616.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-02-03","WELLNESS MEDICAL - TURNER ROAD",4374.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-28","S K JEWELLERY - KOTWALI BAZAAR",1000.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-28","VARIETY PALACE - NEW CANT ROAD",3078.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-02-06","IMA VEG DEPT. STORE",23093.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-31","BIKANER SWEET SHOP - ITBP ROAD",1344.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-31","THE NEST REAL WORLD - CLEMENT TOWN",1966.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-02-06","GIFT HOUSE - CLOCK TOWER",7419.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-02-06","PERFECT VALUE - SHIMLA BYPASS",7167.0,"OD HDFC BANK A/C","","","",,"Bank Transfer",MA
"2026-01-24","ADORE YOURSELF - BANSAL HOME",555.0,"","","","",,"Cash",MA
"2026-01-24","ADVIK STORE - POOJA VIHAR",201.0,"","","","",,"Cash",MA
"2026-01-24","BUY FRESH - CHANDRABANI",89.0,"","","","",,"Cash",MA
"2026-01-24","CHAUDHARY COSMETICS - SEWLA KALA",513.0,"","","","",,"Cash",MA
"2026-01-24","HAPPY HEALTH SWADESHI HERBAL MART",228.0,"","","","",,"Cash",MA
"2026-01-24","HAPPY HEALTH SWADESHI HERBAL MART",472.0,"","","","",,"Cash",MA
"2026-01-24","HEALTH LINE MEDICAL - CHANDARBANI",1127.0,"","","","",,"Cash",MA
"2026-01-24","KANHAIYA MEDICOS - NEAR BANSAL HOME",593.0,"","","","",,"Cash",MA
"2026-01-24","KANHAIYA MEDICOS - NEAR BANSAL HOME",7.0,"","","","",,"Cash",MA
"2026-01-24","LAXMI MEDICOS - BANSAL HOME",202.0,"","","","",,"Cash",MA
"2026-01-24","MJ TRADERS - SEWLA KALA",564.0,"","","","",,"Cash",MA
"2026-01-24","MUNSHI DAAL BHANDAR - SEWLA KALA",795.0,"","","","",,"Cash",MA
"2026-01-24","RAJU PROV STORE - SEWLA KALA",202.0,"","","","",,"Cash",MA
"2026-01-24","RUBI MEDICOS - BANSAL HOME",300.0,"","","","",,"Cash",MA
"2026-01-24","SHIV MEDICAL - BHARTWAL CHOWK",1327.0,"","","","",,"Cash",MA
"2026-01-24","KUKRETI COSM & PHARMA - BANJARWALA",434.0,"","","","",,"Cash",MA
"2026-01-24","MAHA LAXMI TRADERS - KARGI",2475.0,"","","","",,"Cash",MA
"2026-01-24","NEW CITY CHEMIST - BANJARAWALA",500.0,"","","","",,"Cash",MA
"2026-01-24","OM ASSOCIATES - KARGI",500.0,"","","","",,"Cash",MA
"2026-01-24","PRIME DISTRIBUTOR - BANJARWALA",500.0,"","","","",,"Cash",MA
"2026-01-24","SANJEEVNI MEDICAL - KARGI",216.0,"","","","",,"Cash",MA
"2026-01-24","SATISH PROV.STORE - KARGI",500.0,"","","","",,"Cash",MA
"2026-01-24","TAJ STATIONARY - KARGI",1000.0,"","","","",,"Cash",MA
"2026-01-26","ARVIND MEDICAL STORE - DHARAMPUR",309.0,"","","","",,"Cash",MA
"2026-01-26","ATHARAVA PHARMACY - BALBIR ROAD",493.0,"","","","",,"Cash",MA
"2026-01-26","ATHARAVA PHARMACY - BALBIR ROAD",161.0,"","","","",,"Cash",MA
"2026-01-26","BALRAJ STORE - RACE COURSE",1000.0,"","","","",,"Cash",MA
"2026-01-26","BANGARI PROV STORE - SBI DHARAMPUR",209.0,"","","","",,"Cash",MA
"2026-01-26","DWARIKA STORE - EC ROAD",243.0,"","","","",,"Cash",MA
"2026-01-26","G MART - NEMI ROAD",554.0,"","","","",,"Cash",MA
"2026-01-26","HEALTH N CARE PHARMACY - BALBIRROAD",200.0,"","","","",,"Cash",MA
