name,billing_name,print_name,sku,category,brand,unit_price,pack_size,status,stock_qty,gst_rate,unit,step_size,team_id
"DU PERIOD PANTY L-XL 5PC","DU PERIOD PANTY L-XL 5PC","DU PERIOD PANTY L-XL 5PC","","DURACELL","DURACELL",173.91,"5PCS",outOfStock,0,0,pcs,1,JA
"DU PERIOD PANTY XL-XXL 5P","DU PERIOD PANTY XL-XXL 5P","DU PERIOD PANTY XL-XXL 5P","","DURACELL","DURACELL",191.3,"5PCS",outOfStock,0,0,pcs,1,JA
"AST DIAMOND CREAM 500ML","AST DIAMOND CREAM 500ML","AST DIAMOND CREAM 500ML","","ASTA","ASTA",300.14,"500ML",outOfStock,0,18,pcs,1,JA
"AST DIAMOND SCRUB 500ML","AST DIAMOND SCRUB 500ML","AST DIAMOND SCRUB 500ML","","ASTA","ASTA",300.14,"500ML",outOfStock,0,18,pcs,1,JA
"AST DIAMOND SKINGEL 500ML","AST DIAMOND SKINGEL 500ML","AST DIAMOND SKINGEL 500ML","","ASTA","ASTA",300.14,"500ML",outOfStock,0,18,pcs,1,JA
"AST DIAMOND MASK 500ML","AST DIAMOND MASK 500ML","AST DIAMOND MASK 500ML","","ASTA","ASTA",300.14,"500ML",outOfStock,0,18,pcs,1,JA
"CT EXPIRY MIX","CT EXPIRY MIX","CT EXPIRY MIX","","CORNITOS","CORNITOS",42.86,"150GM",outOfStock,0,5,pcs,1,JA
"BK ROSEMARY OIL 10ML","BK ROSEMARY OIL 10ML","BK ROSEMARY OIL 10ML","","AROMA MAGIC","AROMA MAGIC",229.52,"10ML",outOfStock,0,18,pcs,1,JA
"KE SAUCE CHILI VINE 170ML","KE SAUCE CHILI VINE 170ML","KE CHILII VINEGAR 170ML","","KEYA","KEYA",41.95,"170ML",outOfStock,0,18,pcs,1,JA
"KE SAUCE DARK SOYA 210G","KE SAUCE DARK SOYA 210G","KE SAUCE DARK SOYA 210G","","KEYA","KEYA",51.43,"210G",outOfStock,0,5,pcs,1,JA
"KE SAUCE DARK SOYA  90G","KE SAUCE DARK SOYA  90G","KE SAUCE DARK SOYA  90G","","KEYA","KEYA",21.43,"90G",outOfStock,0,5,pcs,1,JA
"KE SAUCE GREEN CHIL 190G","KE SAUCE GREEN CHIL 190G","KE SAUCE GREEN CHILI 190G","","KEYA","KEYA",51.43,"190G",outOfStock,0,5,pcs,1,JA
"KE SAUCE GREEN CHIL  90G","KE SAUCE GREEN CHIL  90G","KE SAUCE GREEN CHILI  90G","","KEYA","KEYA",21.43,"90G",outOfStock,0,5,pcs,1,JA
"KE SAUCE RED CHILLI 200G","KE SAUCE RED CHILLI 200G","KE SAUCE RED CHILLI 200G","","KEYA","KEYA",51.43,"200G",outOfStock,0,5,pcs,1,JA
"KE SAUCE RED CHILLI  90G","KE SAUCE RED CHILLI  90G","KE SAUCE RED CHILLI  90G","","KEYA","KEYA",21.43,"90G",outOfStock,0,5,pcs,1,JA
"KE CHILLI GARLIC SCH 250G","KE CHILLI GARLIC SCH 250G","KE SCHEZWAN CHILLI GARLIC 250G","","KEYA","KEYA",77.14,"250G",outOfStock,0,5,pcs,1,JA
"KE OREGANO 15G","KE OREGANO 15G","KE OREGANO 15G","","KEYA","KEYA",87.2,"15G",outOfStock,0,0,pcs,1,JA
"KE MIXED HERBS 23G","KE MIXED HERBS 23G","KE MIXED HERBS 23G","","KEYA","KEYA",111.2,"23G",outOfStock,0,0,pcs,1,JA
"KE RED CHILLIFLAKES 40G","KE RED CHILLIFLAKES 40G","KE RED CHILLIFLAKES 40G","","KEYA","KEYA",75.43,"40G",outOfStock,0,5,pcs,1,JA
"KE THYME 27G","KE THYME 27G","KE THYME 27G","","KEYA","KEYA",111.2,"27G",outOfStock,0,0,pcs,1,JA
"KE ROSEMARY 17G","KE ROSEMARY 17G","KE ROSEMARY 17G","","KEYA","KEYA",111.2,"17G",outOfStock,0,0,pcs,1,JA
"KE PARSLEY 17G","KE PARSLEY 17G","KE PARSLEY 17G","","KEYA","KEYA",111.2,"17G",outOfStock,0,0,pcs,1,JA
"KE CAN PIZZA OREGANO 80G","KE CAN PIZZA OREGANO 80G","KE CAN PIZZA OREGANO 80G","","KEYA","KEYA",90.67,"80G",outOfStock,0,5,pcs,1,JA
"KE CAN PIZZA CHILLI 70G","KE CAN PIZZA CHILLI 70G","KE CAN PIZZA CHILLI 70G","","KEYA","KEYA",90.67,"70G",outOfStock,0,5,pcs,1,JA
"KE CAN PIRI PIRI 100G","KE CAN PIRI PIRI 100G","KE CAN PIRI PIRI 100G","","KEYA","KEYA",90.67,"100G",outOfStock,0,5,pcs,1,JA
"KE CAN CHAAT MASALA 80G","KE CAN CHAAT MASALA 80G","KE CAN CHAAT MASALA 80G","","KEYA","KEYA",57.14,"80G",outOfStock,0,5,pcs,1,JA
"KE CAN BLACK PEPPER 100G","KE CAN BLACK PEPPER 100G","KE CAN BLACK PEPPER 100G","","KEYA","KEYA",148.57,"100G",outOfStock,0,5,pcs,1,JA
"KE OREGANO SEASONING 50G","KE OREGANO SEASONING 50G","KE OREGANO SEASONING 50G","","KEYA","KEYA",105.9,"50G",outOfStock,0,5,pcs,1,JA
"KE ALL PURPOSE SEAS 60G","KE ALL PURPOSE SEAS 60G","KE ALL PURPOSE SEASONING 60G","","KEYA","KEYA",105.9,"60G",outOfStock,0,5,pcs,1,JA
"KE PASTA SEASONING 45G","KE PASTA SEASONING 45G","KE PASTA SEASONING 45G","","KEYA","KEYA",105.9,"45G",outOfStock,0,5,pcs,1,JA
"KE PIZZA SEASONING 45G","KE PIZZA SEASONING 45G","KE PIZZA SEASONING 45G","","KEYA","KEYA",105.9,"45G",outOfStock,0,5,pcs,1,JA
"KE PASTA ELBOW 400GM","KE PASTA ELBOW 400GM","KE PASTA ELBOW 400GM","","KEYA","KEYA",114.29,"PCS",outOfStock,0,5,pcs,1,JA
"KE PASTA FUSILI 400GM","KE PASTA FUSILI 400GM","KE PASTA FUSILI 400GM","","KEYA","KEYA",114.29,"PCS",outOfStock,0,5,pcs,1,JA
"KE PASTA SHELL 400GM","KE PASTA SHELL 400GM","KE PASTA SHELL 400GM","","KEYA","KEYA",114.29,"PCS",outOfStock,0,5,pcs,1,JA
"KE PASTA PENNE 400GM","KE PASTA PENNE 400GM","KE PASTA PENNE 400GM","","KEYA","KEYA",114.29,"PCS",outOfStock,0,5,pcs,1,JA
"KE MACRONI PASTA 850G","KE MACRONI PASTA 850G","KE MACRONI PASTA 850G","","KEYA","KEYA",83.81,"850G",outOfStock,0,5,pcs,1,JA
"KE PINK SALT 1KG","KE PINK SALT 1KG","KE PINK SALT 1KG","","KEYA","KEYA",92.65,"1KG",outOfStock,0,0,pcs,1,JA
"KE HAKKA NODDLE VEG 150G","KE HAKKA NODDLE VEG 150G","KE HAKKA NODDLE VEG 150G","","KEYA","KEYA",25.71,"150G",outOfStock,0,5,pcs,1,JA
"KE LEMON JUIICE 250ML","KE LEMON JUIICE 250ML","KE LEMON JUIICE 250ML","","KEYA","KEYA",60.19,"250ML",outOfStock,0,5,pcs,1,JA
"KE MINT 7G","KE MINT 7G","KE MINT 7G","","KEYA","KEYA",111.2,"7G",outOfStock,0,0,pcs,1,JA
"KE ITALIAN SEAS 35G","KE ITALIAN SEAS 35G","KE ITALIAN SEASONING 35G","","KEYA","KEYA",105.9,"35G",outOfStock,0,5,pcs,1,JA
"KE SACHET PIRI PIRI 8G","KE SACHET PIRI PIRI 8G","KE SACHET PIRI PIRI 8G","","KEYA","KEYA",7.62,"20",outOfStock,0,5,pcs,1,JA
"KE SACHET PIZZA CHILLI 8G","KE SACHET PIZZA CHILLI 8G","KE SACHET PIZZA CHILLI 8G","","KEYA","KEYA",7.62,"20",outOfStock,0,5,pcs,1,JA
"KE SACHET SCH FRI RICE 8G","KE SACHET SCH FRI RICE 8G","KE SACHET SCH FRI RICE 8G","","KEYA","KEYA",7.62,"8G",outOfStock,0,5,pcs,1,JA
"BK SANITIZER","BK SANITIZER","BK SANITIZER","","AROMA MAGIC","AROMA MAGIC",63.56,"100ML",outOfStock,0,18,pcs,1,JA
"KE MAC KIDS PASTA 400G","KE MAC KIDS PASTA 400G","KE MACRONI KIDS 400G","","KEYA","KEYA",41.9,"400G",outOfStock,0,5,pcs,1,JA
"KE GARLIC GRANULES 55G","KE GARLIC GRANULES 55G","KE GARLIC GRANULES 55G","","KEYA","KEYA",98.29,"55G",outOfStock,0,0,pcs,1,JA
"KE GINGER POWDER 40G","KE GINGER POWDER 40G","KE GINGER POWDER 40G","","KEYA","KEYA",83.05,"40G",outOfStock,0,5,pcs,1,JA
"KE ONION POWDER 50G","KE ONION POWDER 50G","KE ONION POWDER 50G","","KEYA","KEYA",111.2,"50G",outOfStock,0,0,pcs,1,JA
"KE GARLIC POWDER 55G","KE GARLIC POWDER 55G","KE GARLIC POWDER 55G","","KEYA","KEYA",79.2,"55G",outOfStock,0,0,pcs,1,JA
"KE ONION FLAKES 40G","KE ONION FLAKES 40G","KE ONION FLAKES 40G","","KEYA","KEYA",103.2,"40G",outOfStock,0,0,pcs,1,JA
"KE GIN GARLIC POWDER 50G","KE GIN GARLIC POWDER 50G","KE GIN GARLIC POWDER 50G","","KEYA","KEYA",75.43,"50G",outOfStock,0,5,pcs,1,JA
"KE BASIL 12G","KE BASIL 12G","KE BASIL 12G","","KEYA","KEYA",111.2,"12G",outOfStock,0,0,pcs,1,JA
"KE LEMONGRASS 10G","KE LEMONGRASS 10G","KE LEMONGRASS 10G","","KEYA","KEYA",127.2,"10G",outOfStock,0,0,pcs,1,JA
"KE WHITE PEPPER 60G","KE WHITE PEPPER 60G","KE WHITE PEPPER 60G","","KEYA","KEYA",151.62,"60G",outOfStock,0,5,pcs,1,JA
"KE GARLIC BREAD SEA 50G","KE GARLIC BREAD SEA 50G","KE GARLIC BREAD SEA 50G","","KEYA","KEYA",105.9,"50G",outOfStock,0,5,pcs,1,JA
"KE MEXICAN SEAS 50G","KE MEXICAN SEAS 50G","KE MEXICAN SEAS 50G","","KEYA","KEYA",121.14,"50G",outOfStock,0,5,pcs,1,JA
"KE SALAD SEASON 80G","KE SALAD SEASON 80G","KE SALAD SEASON 80G","","KEYA","KEYA",121.14,"80G",outOfStock,0,5,pcs,1,JA
"KE CAN TABLE SALT 200G","KE CAN TABLE SALT 200G","KE CAN TABLE SALT 200G","","KEYA","KEYA",39.2,"200G",outOfStock,0,0,pcs,1,JA
"KE CAN KALA NAMAK 200G","KE CAN KALA NAMAK 200G","KE CAN KALA NAMAK 200G","","KEYA","KEYA",40,"200G",outOfStock,0,0,pcs,1,JA
"KE CINNAMON 50G","KE CINNAMON 50G","KE CINNAMON 50G","","KEYA","KEYA",179.05,"50G",outOfStock,0,5,pcs,1,JA
"KE NUTMEG PWD 60G","KE NUTMEG PWD 60G","KE NUTMEG PWD 60G","","KEYA","KEYA",151.62,"60G",outOfStock,0,5,pcs,1,JA
"DU OLIVE OIL LUVLAP 200ML","DU OLIVE OIL LUVLAP 200ML","DU OLIVE OIL LUVLAP 200ML","","DURACELL","DURACELL",380.19,"PCS",outOfStock,0,5,pcs,1,JA
"BK SANDALWOOD OIL 10ML","BK SANDALWOOD OIL 10ML","BK SANDALWOOD OIL 10ML","","AROMA MAGIC","AROMA MAGIC",346.05,"10ML",outOfStock,0,18,pcs,1,JA
"BK ROSE HIP SKIN TONER 20","BK ROSE HIP SKIN TONER 20","BK ROSE HIP SKIN TONER 20","","AROMA MAGIC","AROMA MAGIC",201.27,"200ML",outOfStock,0,18,pcs,1,JA
"BK MORINGA SKIN TONER 200","BK MORINGA SKIN TONER 200","BK MORINGA SKIN TONER 200","","AROMA MAGIC","AROMA MAGIC",201.27,"200ML",outOfStock,0,18,pcs,1,JA
"KE SACHET OREGANO PIZZA","KE SACHET OREGANO PIZZA","KE SACHET OREGANO PIZZA","","KEYA","KEYA",7.62,"20",outOfStock,0,5,pcs,1,JA
"KE SACHET PANEER CHILLI","KE SACHET PANEER CHILLI","KE SACHET PANEER CHILLI","","KEYA","KEYA",7.62,"20",outOfStock,0,5,pcs,1,JA
"KE SACHET PASTA MASALA 7G","KE SACHET PASTA MASALA 7G","KE SACHET PASTA MASALA 7G","","KEYA","KEYA",3.81,"20",outOfStock,0,5,pcs,1,JA
"KE SACHET MANCHURIAN 20G","KE SACHET MANCHURIAN 20G","KE SACHET MANCHURIAN 20G","","KEYA","KEYA",7.62,"20",outOfStock,0,5,pcs,1,JA
"KE CHILLI GARLIC SCH  90G","KE CHILLI GARLIC SCH  90G","KE CHILLI GARLIC SCH  90G","","KEYA","KEYA",25.71,"90G",outOfStock,0,5,pcs,1,JA
"KE PASTA SPAGHETI 400GM","KE PASTA SPAGHETI 400GM","KE PASTA SPAGHETI 400GM","","KEYA","KEYA",194.29,"PCS",outOfStock,0,5,pcs,1,JA
"BK TEA TREE OIL 10ML","BK TEA TREE OIL 10ML","BK TEA TREE OIL 10ML","","AROMA MAGIC","AROMA MAGIC",278.95,"10ML",outOfStock,0,18,pcs,1,JA
"KE EXPIRY","KE EXPIRY","KE EXPIRY","","KEYA","KEYA",372.57,"PCS",outOfStock,0,5,pcs,1,JA
"RM SABOODANA MEDIUM 500GM","RM SABOODANA MEDIUM 500GM","RM SABOODANA MEDIUM 500GM","","RAKESH MASALA","RAKESH MASALA",38.1,"500GM",outOfStock,0,5,pcs,1,JA
"RM SABOODANA MEDIUM 200GM","RM SABOODANA MEDIUM 200GM","RM SABOODANA MEDIUM 200GM","","RAKESH MASALA","RAKESH MASALA",15.24,"200GM",outOfStock,0,5,pcs,1,JA
"RM ROASTED CHANA 10KG","RM ROASTED CHANA 10KG","RM ROASTED CHANA 10KG","","RAKESH MASALA","RAKESH MASALA",1047.62,"10KG",outOfStock,0,5,pcs,1,JA
"RM PASTA MACRONI 400G","RM PASTA MACRONI 400G","RM PASTA MACRONI 400G","","RAKESH MASALA","RAKESH MASALA",33.33,"400G",outOfStock,0,5,pcs,1,JA
"RM PASTA FUSILLI 400G","RM PASTA FUSILLI 400G","RM PASTA FUSILLI 400G","","RAKESH MASALA","RAKESH MASALA",33.33,"400G",outOfStock,0,5,pcs,1,JA
"RM BESAN 500GM","RM BESAN 500GM","RM BESAN 500GM","","RAKESH MASALA","RAKESH MASALA",45.71,"500GM",outOfStock,0,5,pcs,1,JA
"RM BESAN 250GM","RM BESAN 250GM","RM BESAN 250GM","","RAKESH MASALA","RAKESH MASALA",23.33,"250GM",outOfStock,0,5,pcs,1,JA
"RM SOYA BARI REGULAR","RM SOYA BARI REGULAR","RM SOYA BARI REGULAR","","RAKESH MASALA","RAKESH MASALA",7.15,"PCS",outOfStock,0,5,pcs,1,JA
"RM SOYA BARI MINI CHUNKS","RM SOYA BARI MINI CHUNKS","RM SOYA BARI MINI CHUNKS","","RAKESH MASALA","RAKESH MASALA",7.15,"PCS",outOfStock,0,5,pcs,1,JA
"RM SOYA BARI 200GM","RM SOYA BARI 200GM","RM SOYA BARI 200GM","","RAKESH MASALA","RAKESH MASALA",36.19,"200GM",outOfStock,0,5,pcs,1,JA
"RM SOYABARI CHUNKS 200+20","RM SOYABARI CHUNKS 200+20","RM SOYABARI CHUNKS 200+20","","RAKESH MASALA","RAKESH MASALA",47.62,"PCS",outOfStock,0,5,pcs,1,JA
"RM SATTU 500GM","RM SATTU 500GM","RM SATTU 500GM","","RAKESH MASALA","RAKESH MASALA",66.67,"500GM",outOfStock,0,5,pcs,1,JA
"RM SATTU 200GM","RM SATTU 200GM","RM SATTU 200GM","","RAKESH MASALA","RAKESH MASALA",30.48,"200GM",outOfStock,0,5,pcs,1,JA
"RM SEWAI STANDARD","RM SEWAI STANDARD","RM SEWAI STANDARD","","RAKESH MASALA","RAKESH MASALA",14.29,"PCS",outOfStock,0,5,pcs,1,JA
"RM GULAB JANUM STANDARD","RM GULAB JANUM STANDARD","RM GULAB JANUM STANDARD","","RAKESH MASALA","RAKESH MASALA",66.66,"PCS",outOfStock,0,5,pcs,1,JA
"RM KALI MIRCH POUCH SABUT","RM KALI MIRCH POUCH SABUT","RM KALI MIRCH POUCH SABUT","","RAKESH MASALA","RAKESH MASALA",83.81,"100GM",outOfStock,0,5,pcs,1,JA
"RM SAUF POUCH SABUT 100GM","RM SAUF POUCH SABUT 100GM","RM SAUF POUCH SABUT 100GM","","RAKESH MASALA","RAKESH MASALA",17.14,"100GM",outOfStock,0,5,pcs,1,JA
"RM AJWAINE POUCH SABUT 10","RM AJWAINE POUCH SABUT 10","RM AJWAINE POUCH SABUT 10","","RAKESH MASALA","RAKESH MASALA",23.81,"100GM",outOfStock,0,5,pcs,1,JA
"RM METHI DANA SABUT 100G","RM METHI DANA SABUT 100G","RM METHI DANA SABUT 100G","","RAKESH MASALA","RAKESH MASALA",11.9,"100GM",outOfStock,0,5,pcs,1,JA
"RM JEERA SABUT 100GM","RM JEERA SABUT 100GM","RM JEERA SABUT 100GM","","RAKESH MASALA","RAKESH MASALA",32.38,"100GM",outOfStock,0,5,pcs,1,JA
"RM POSTADNA SABUT 100GM","RM POSTADNA SABUT 100GM","RM POSTADNA SABUT 100GM","","RAKESH MASALA","RAKESH MASALA",209.52,"100GM",outOfStock,0,5,pcs,1,JA
"RM MIXED PICKLE JAR 400GM","RM MIXED PICKLE JAR 400GM","RM MIXED PICKLE JAR 400GM","","RAKESH MASALA","RAKESH MASALA",61.91,"400GM",outOfStock,0,5,pcs,1,JA
"RM MANGO PICKLE JAR 400GM","RM MANGO PICKLE JAR 400GM","RM MANGO PICKLE JAR 400GM","","RAKESH MASALA","RAKESH MASALA",61.91,"400GM",outOfStock,0,5,pcs,1,JA
"RM GREENCHILLI PICKLE JAR","RM GREENCHILLI PICKLE JAR","RM GREENCHILLI PICKLE JAR","","RAKESH MASALA","RAKESH MASALA",61.91,"400GM",outOfStock,0,5,pcs,1,JA
"RM SPECIAL MASALA PAPAD","RM SPECIAL MASALA PAPAD","RM SPECIAL MASALA PAPAD","","RAKESH MASALA","RAKESH MASALA",45,"200G",outOfStock,0,0,pcs,1,JA
"RM PUNJABI PAPAD","RM PUNJABI PAPAD","RM PUNJABI PAPAD","","RAKESH MASALA","RAKESH MASALA",50,"200G",outOfStock,0,0,pcs,1,JA
"RM BLACK SALT 100G","RM BLACK SALT 100G","RM BLACK SALT 100G","","RAKESH MASALA","RAKESH MASALA",6,"100GM",outOfStock,0,0,pcs,1,JA
"DU KARE ADULT DIAP M 2PCS","DU KARE ADULT DIAP M 2PCS","DU KARE ADULT DIAP M 2PCS","","DURACELL","DURACELL",47.62,"PCS",outOfStock,0,5,pcs,1,JA
"RM P CHICKEN MASALA","RM P CHICKEN MASALA","RM P CHICKEN MASALA","","RAKESH MASALA","RAKESH MASALA",3.14,"PCS",outOfStock,0,5,pcs,1,JA
"RM P MEAT MASALA","RM P MEAT MASALA","RM P MEAT MASALA","","RAKESH MASALA","RAKESH MASALA",2.83,"PCS",outOfStock,0,5,pcs,1,JA
"RM P GARAM MASALA","RM P GARAM MASALA","RM P GARAM MASALA","","RAKESH MASALA","RAKESH MASALA",2.83,"PCS",outOfStock,0,5,pcs,1,JA
"RM F CHICKEN MASALA","RM F CHICKEN MASALA","RM F CHICKEN MASALA","","RAKESH MASALA","RAKESH MASALA",5.65,"PCS",outOfStock,0,5,pcs,1,JA
"RM F MEAT MASALA","RM F MEAT MASALA","RM F MEAT MASALA","","RAKESH MASALA","RAKESH MASALA",5.65,"PCS",outOfStock,0,5,pcs,1,JA
"RM F GARAM MASALA","RM F GARAM MASALA","RM F GARAM MASALA","","RAKESH MASALA","RAKESH MASALA",8,"PCS",outOfStock,0,5,pcs,1,JA
"RM F SABJI MASALA","RM F SABJI MASALA","RM F SABJI MASALA","","RAKESH MASALA","RAKESH MASALA",5.65,"PCS",outOfStock,0,5,pcs,1,JA
"RM F SHAHI PANEER MASALA","RM F SHAHI PANEER MASALA","RM F SHAHI PANEER MASALA","","RAKESH MASALA","RAKESH MASALA",5.65,"PCS",outOfStock,0,5,pcs,1,JA
"RM F CHANA PANEER MASALA","RM F CHANA PANEER MASALA","RM F CHANA PANEER MASALA","","RAKESH MASALA","RAKESH MASALA",5.65,"PCS",outOfStock,0,5,pcs,1,JA
"RM SEWAI REGULAR","RM SEWAI REGULAR","RM SEWAI REGULAR","","RAKESH MASALA","RAKESH MASALA",7.62,"PCS",outOfStock,0,5,pcs,1,JA
"RM PINK SALT 100G","RM PINK SALT 100G","RM PINK SALT 100G","","RAKESH MASALA","RAKESH MASALA",6,"100GM",outOfStock,0,0,pcs,1,JA
"RM PINK SALT 1KG","RM PINK SALT 1KG","RM PINK SALT 1KG","","RAKESH MASALA","RAKESH MASALA",71,"100GM",outOfStock,0,0,pcs,1,JA
"KE SACHET HAKKA NODDLE","KE SACHET HAKKA NODDLE","KE SACHET HAKKA NODDLE","","KEYA","KEYA",7.62,"20G",outOfStock,0,5,pcs,1,JA
"KE CAN PIZZA CHILLI 35G","KE CAN PIZZA CHILLI 35G","KE CAN PIZZA CHILLI 35G","","KEYA","KEYA",38.1,"35G",outOfStock,0,5,pcs,1,JA
"KE CAN PIZZA OREGANO 35G","KE CAN PIZZA OREGANO 35G","KE CAN PIZZA OREGANO 35G","","KEYA","KEYA",38.1,"35G",outOfStock,0,5,pcs,1,JA
"KE CAN PIRI PIRI 35G","KE CAN PIRI PIRI 35G","KE CAN PIRI PIRI 35G","","KEYA","KEYA",38.1,"35G",outOfStock,0,5,pcs,1,JA
"DU KARE ADULT DIAP L 2PCS","DU KARE ADULT DIAP L 2PCS","DU KARE ADULT DIAP L 2PCS","","DURACELL","DURACELL",47.62,"PCS",outOfStock,0,5,pcs,1,JA
"MO KABULI CHANA 500G","MO KABULI CHANA 500G","MO KABULI CHANA 500G","","24 MANTRA","24 MANTRA",152.38,"500G",outOfStock,0,5,pcs,1,JA
"MO PEANUT 500G","MO PEANUT 500G","MO PEANUT 500G","","24 MANTRA","24 MANTRA",129.52,"500G",outOfStock,0,5,pcs,1,JA
"MO BAJRA FLOUR 500G","MO BAJRA FLOUR 500G","MO BAJRA FLOUR 500G","","24 MANTRA","24 MANTRA",64.76,"500G",outOfStock,0,5,pcs,1,JA
"MO RAGI FLOUR 500G","MO RAGI FLOUR 500G","MO RAGI FLOUR 500G","","24 MANTRA","24 MANTRA",64.76,"500G",outOfStock,0,5,pcs,1,JA
"MO RICE FLOUR 500G","MO RICE FLOUR 500G","MO RICE FLOUR 500G","","24 MANTRA","24 MANTRA",57.14,"500G",outOfStock,0,5,pcs,1,JA
"MO JOWAR FLOUR 500G","MO JOWAR FLOUR 500G","MO JOWAR FLOUR 500G","","24 MANTRA","24 MANTRA",64.76,"500G",outOfStock,0,5,pcs,1,JA
"MO MUSTARD OIL 1L","MO MUSTARD OIL 1L","MO COLD PRESSED MUSTARD OIL 1L","","24 MANTRA","24 MANTRA",342.86,"1L",outOfStock,0,5,pcs,1,JA
"MO GROUNDNUT OIL 1L","MO GROUNDNUT OIL 1L","MO COLD PRESSED GROUNDNUT OIL 1L","","24 MANTRA","24 MANTRA",419.05,"1L",outOfStock,0,5,pcs,1,JA
"MO SUNFLOWER OIL 1L","MO SUNFLOWER OIL 1L","MO COLD PRESSED SUNFLOWER OIL 1L","","24 MANTRA","24 MANTRA",377.14,"1L",outOfStock,0,5,pcs,1,JA
"MO LOW GI RICE 1KG","MO LOW GI RICE 1KG","MO LOW GI RICE 1KG","","24 MANTRA","24 MANTRA",114.29,"1KG",outOfStock,0,5,pcs,1,JA
"MO BROWN CHANA 500G","MO BROWN CHANA 500G","MO BROWN CHANA 500G","","24 MANTRA","24 MANTRA",91.43,"500G",outOfStock,0,5,pcs,1,JA
"MO CHANA DAL 1KG","MO CHANA DAL 1KG","MO CHANA DAL 1KG","","24 MANTRA","24 MANTRA",205.71,"1KG",outOfStock,0,5,pcs,1,JA
"MO MASOOR DAL 500G","MO MASOOR DAL 500G","MO MASOOR DAL 500G","","24 MANTRA","24 MANTRA",114.29,"500G",outOfStock,0,5,pcs,1,JA
"MO MASOOR MALKA 500G","MO MASOOR MALKA 500G","MO MASOOR MALKA 500G","","24 MANTRA","24 MANTRA",121.9,"500G",outOfStock,0,5,pcs,1,JA
"MO MASOOR WHOLE 500G","MO MASOOR WHOLE 500G","MO MASOOR WHOLE 500G","","24 MANTRA","24 MANTRA",121.9,"500G",outOfStock,0,5,pcs,1,JA
"MO MOONG DAL 500G","MO MOONG DAL 500G","MO MOONG DAL 500G","","24 MANTRA","24 MANTRA",133.33,"500G",outOfStock,0,5,pcs,1,JA
"MO TUR DAL 500G","MO TUR DAL 500G","MO TUR DAL 500G","","24 MANTRA","24 MANTRA",137.14,"500G",outOfStock,0,5,pcs,1,JA
"MO URAD DAL SPLIT 500G","MO URAD DAL SPLIT 500G","MO URAD DAL SPLIT 500G","","24 MANTRA","24 MANTRA",133.33,"500G",outOfStock,0,5,pcs,1,JA
"MO URAD DAL WHITE WHOLE 5","MO URAD DAL WHITE WHOLE 5","MO URAD DAL WHITE WHOLE 500G","","24 MANTRA","24 MANTRA",137.14,"500G",outOfStock,0,5,pcs,1,JA
"MO BROKEN RICE 1KG","MO BROKEN RICE 1KG","MO BROKEN RICE 1KG","","24 MANTRA","24 MANTRA",190.48,"1KG",outOfStock,0,5,pcs,1,JA
"MO POHA 500G","MO POHA 500G","MO POHA 500G","","24 MANTRA","24 MANTRA",68.57,"500G",outOfStock,0,5,pcs,1,JA
"MO PUFFED RICE 200G","MO PUFFED RICE 200G","MO PUFFED RICE 200G","","24 MANTRA","24 MANTRA",41.9,"200G",outOfStock,0,5,pcs,1,JA
"MO SONA BROWN RICE 1KG","MO SONA BROWN RICE 1KG","MO SONAMASURI BROWN RICE 1KG","","24 MANTRA","24 MANTRA",99.05,"1KG",outOfStock,0,5,pcs,1,JA
"MO SONA WHITE RICE 1KG","MO SONA WHITE RICE 1KG","MO SONAMASURI WHITE RICE 1KG","","24 MANTRA","24 MANTRA",99.05,"1KG",outOfStock,0,5,pcs,1,JA
"MO 7 GRAIN AATA 1KG","MO 7 GRAIN AATA 1KG","MO 7 GRAIN AATA 1KG","","24 MANTRA","24 MANTRA",99.05,"1KG",outOfStock,0,5,pcs,1,JA
"MO 7 GRAIN AATA 5KG","MO 7 GRAIN AATA 5KG","MO 7 GRAIN AATA 5KG","","24 MANTRA","24 MANTRA",476.19,"5KG",outOfStock,0,5,pcs,1,JA
"MO WHOLE WHEAT AATA 1KG","MO WHOLE WHEAT AATA 1KG","MO WHOLE WHEAT AATA 1KG","","24 MANTRA","24 MANTRA",72.38,"1KG",outOfStock,0,5,pcs,1,JA
"MO WHOLE WHEAT AATA 5KG","MO WHOLE WHEAT AATA 5KG","MO WHOLE WHEAT AATA 5KG","","24 MANTRA","24 MANTRA",323.81,"5KG",outOfStock,0,5,pcs,1,JA
"MO MUSTARD BIG 100G","MO MUSTARD BIG 100G","MO MUSTARD BIG 100G","","24 MANTRA","24 MANTRA",30.48,"100G",outOfStock,0,5,pcs,1,JA
"MO RED CHILLY 100G","MO RED CHILLY 100G","MO RED CHILLY 100G","","24 MANTRA","24 MANTRA",91.43,"100G",outOfStock,0,5,pcs,1,JA
"MO HIMALA SALT POWDER 1KG","MO HIMALA SALT POWDER 1KG","MO SAINDHAVA LAVANA POWDER 1KG","","24 MANTRA","24 MANTRA",104,"1KG",outOfStock,0,0,pcs,1,JA
"MO FLAX SEEDS 200G","MO FLAX SEEDS 200G","MO FLAX SEEDS 200G","","24 MANTRA","24 MANTRA",60.95,"200G",outOfStock,0,5,pcs,1,JA
"MO JAGGERY POWDER 500G","MO JAGGERY POWDER 500G","MO JAGGERY POWDER 500G","","24 MANTRA","24 MANTRA",68.57,"500G",outOfStock,0,5,pcs,1,JA
