name,billing_name,print_name,sku,category,brand,unit_price,pack_size,status,stock_qty,gst_rate,unit,team_id
"HANDMADE COMB SLIM","HMADE SLIM","HANDMADE COMB SLIM","","GUBB","GUBB",96.43,"PCS",available,14,5,pcs,JA
"HANDMADE COMB MEDIUM","HMADE MEDIUM","HANDMADE COMB MEDIUM","","GUBB","GUBB",117.86,"PCS",available,24,5,pcs,JA
"HANDMADE COMB POCKET","HMADE POCKET","HANDMADE COMB POCKET","","GUBB","GUBB",64.29,"PCS",available,2,5,pcs,JA
"HANDMADE COMB SLEEK","HMADE SLEEK","HANDMADE COMB SLEEK","","GUBB","GUBB",114.29,"PCS",available,39,5,pcs,JA
"HANDMADE COMB SMALL","HMADE SMALL","HANDMADE COMB SMALL","","GUBB","GUBB",114.29,"PCS",available,39,5,pcs,JA
"HANDMADE COMB SUPER","HMADE SUPER","HANDMADE COMB SUPER","","GUBB","GUBB",135.72,"PCS",available,90,5,pcs,JA
"TCLEANER 1S 1PC","TCLEANER 1S 1PC","","","GUBB","GUBB",41.31,"PCS",available,686,18,pcs,JA
"TCLEANER SET 2PC","TCLEANER SET 2PC","","","GUBB","GUBB",73.1,"PCS",available,16,18,pcs,JA
"TCLEANER T+2S","TCLEANER T+2S","","","GUBB","GUBB",92.16,"PCS",available,169,18,pcs,JA
"TCLEANER METAL GRIP","TCLEANER METAL GRIP","","","GUBB","GUBB",104.88,"PCS",available,252,18,pcs,JA
"TCLEANER COPPER HANDLE","TCLEANER COPPER HANDLE","","","GUBB","GUBB",136.66,"PCS",available,21,18,pcs,JA
"TOOTH PICK 2IN1 50S","TOOTH PICK 2IN1 50S","","","GUBB","GUBB",73.1,"PCS",available,45,18,pcs,JA
"DENTAL FLOSS MINT WAX 50M","DENTAL FLOSS MINT WAX 50M","","","GUBB","GUBB",88.35,"PCS",available,1,18,pcs,JA
"DENTAL FLOSS MINT WAX 10M","DENTAL FLOSS MINT WAX 10M","","","GUBB","GUBB",47.67,"PCS",available,3,18,pcs,JA
"NAIL CLIPPER 12PC BOX","NAIL CLIPPER 12PC BOX","","","GUBB","GUBB",50.85,"PCS",outOfStock,0,18,pcs,JA
"BABY NAIL KIT","BABY NAIL KIT","","","GUBB","GUBB",104.88,"PCS",available,3,18,pcs,JA
"BABY MANICURE KIT BOY","BABY MANICURE KIT BOY","","","GUBB","GUBB",190.68,"PCS",outOfStock,0,18,pcs,JA
"BABY MANICURE KIT GIRLS","BABY MANICURE KIT GIRLS","","","GUBB","GUBB",190.68,"PCS",available,13,18,pcs,JA
"NAIL CARE KIT","NAIL CARE KIT","","","GUBB","GUBB",206.57,"PCS",outOfStock,0,18,pcs,JA
"MANICURE KIT","MANICURE KIT","","","GUBB","GUBB",190.68,"PCS",outOfStock,0,18,pcs,JA
"MANICURE KIT 4IN1","MANICURE KIT 4IN1","","","GUBB","GUBB",228.82,"PCS",available,2,18,pcs,JA
"NAIL BUFFER 4 WAY","NAIL BUFFER 4 WAY","","","GUBB","GUBB",104.88,"PCS",outOfStock,0,18,pcs,JA
"NAIL BUFFER BLOCK 4 WAY","NAIL BUFFER BLOCK 4 WAY","","","GUBB","GUBB",104.88,"PCS",available,18,18,pcs,JA
"NAIL FILE LUX","NAIL FILE LUX","","","GUBB","GUBB",107.42,"PCS",outOfStock,0,18,pcs,JA
"NAIL FILE BOX 24PCS","NAIL FILE BOX 24PCS","","","GUBB","GUBB",533.91,"PCS",outOfStock,0,18,pcs,JA
"NAIL FOOT BRUSH 2IN1","NAIL FOOT BRUSH 2IN1","","","GUBB","GUBB",85.81,"PCS",outOfStock,0,18,pcs,JA
"NAIL BRUSH WITH SUCTION","NAIL BRUSH WITH SUCTION","","","GUBB","GUBB",117.59,"PCS",available,27,18,pcs,JA
"NAIL PUSHER CUTICLE REMOV","NAIL PUSHER CUTICLE REMOV","","","GUBB","GUBB",111.23,"PCS",available,41,18,pcs,JA
"NAIL ENAMEL REMOVER CHOCO","NAIL ENAMEL REMOVER CHOCO","","","GUBB","GUBB",162.08,"PCS",available,11,18,pcs,JA
"NAIL FILE","NAIL FILE","","","GUBB","GUBB",136.66,"PCS",available,9,18,pcs,JA
"EAR PLUG SILICONE","EAR PLUG SILICONE","","","GUBB","GUBB",54.03,"PCS",available,108,18,pcs,JA
"TRAVEL BOTTLE SET OF 3","TRAVEL BOTTLE SET OF 3","","","GUBB","GUBB",155.72,"PCS",outOfStock,0,18,pcs,JA
"TRAVEL SLEEPING PILLOW","TRAVEL SLEEPING PILLOW","","","GUBB","GUBB",321.44,"PCS",outOfStock,0,5,pcs,JA
"TRAVEL BOTTLE ATOMIZER","TRAVEL BOTTLE ATOMIZER","","","GUBB","GUBB",79.45,"PCS",available,37,18,pcs,JA
"TRAVEL BOTTLE WITH PUMP","TRAVEL BOTTLE WITH PUMP","","","GUBB","GUBB",63.56,"PCS",available,30,18,pcs,JA
"SANTO ALL PURPOSE","SANTO ALL PURPOSE","","","GUBB","GUBB",89.29,"PCS",available,1,5,pcs,JA
"SANTO DETANGLING","SANTO DETANGLING","","","GUBB","GUBB",96.43,"PCS",outOfStock,0,5,pcs,JA
"SANTO FORK","SANTO FORK","","","GUBB","GUBB",132.15,"PCS",outOfStock,0,5,pcs,JA
"SANTO MULTI FUNCTION","SANTO MULTI FUNCTION","","","GUBB","GUBB",82.14,"PCS",outOfStock,0,5,pcs,JA
"SANTO PIN TAIL","SANTO PIN TAIL","","","GUBB","GUBB",78.57,"PCS",available,45,5,pcs,JA
"SANTO STYLING LARGE","SANTO STYLING LARGE","","","GUBB","GUBB",85.71,"PCS",outOfStock,0,5,pcs,JA
"SANTO STYLING MEDIU","SANTO STYLING MEDIU","","","GUBB","GUBB",67.86,"PCS",available,24,5,pcs,JA
"SANTO SUPER DETANGLE","SANTO SUPER DETANGLE","","","GUBB","GUBB",103.57,"PCS",available,25,5,pcs,JA
"SANTO TRAVEL","SANTO TRAVEL","","","GUBB","GUBB",85.72,"PCS",outOfStock,0,5,pcs,JA
"SANTO STYLING COMBO","SANTO STYLING COMBO","","","GUBB","GUBB",200.22,"PCS",available,10,18,pcs,JA
"FRENCH VENT LEAF","FRENCH VENT LEAF","","","GUBB","GUBB",181.15,"PCS",available,29,18,pcs,JA
"FRENCH OVAL BRUSH 225/-","FRENCH OVAL BRUSH 225/-","","","GUBB","GUBB",143.01,"PCS",available,17,18,pcs,JA
"TROPICAL PADDLE BRUS","TROPICAL PADDLE BRUS","","","GUBB","GUBB",200.21,"PCS",outOfStock,0,18,pcs,JA
"WOODEN OVAL BRUSH","WOODEN OVAL BRUSH","","","GUBB","GUBB",263.78,"PCS",available,12,18,pcs,JA
"WOODEN OVAL BROAD","WOODEN OVAL BROAD","","","GUBB","GUBB",330.52,"PCS",available,12,18,pcs,JA
"FRENCH OVAL VENT","FRENCH OVAL VENT","","","GUBB","GUBB",219.29,"PCS",outOfStock,0,18,pcs,JA
"FRENCH PADDLE LONG","FRENCH PADDLE LONG","","","GUBB","GUBB",190.68,"PCS",available,19,18,pcs,JA
"FRENCH PADDLE BROAD","FRENCH PADDLE BROAD","","","GUBB","GUBB",219.29,"PCS",available,38,18,pcs,JA
"NOIR ESSENTIAL STYLI","NOIR ESSENTIAL STYLI","","","GUBB","GUBB",168.44,"PCS",outOfStock,0,18,pcs,JA
"SERENITY PADDLE MED","SERENITY PADDLE MED","","","GUBB","GUBB",263.78,"PCS",available,10,18,pcs,JA
"SOAP HMADE CHARCOAL","SOAP HMADE CHARCOAL","","","GUBB","GUBB",81.99,"PCS",available,13,18,pcs,JA
"SOAP HMADE LAVENDER","SOAP HMADE LAVENDER","","","GUBB","GUBB",81.99,"PCS",available,3,18,pcs,JA
"SOAP HMADE ROSE","SOAP HMADE ROSE","","","GUBB","GUBB",81.99,"PCS",available,3,18,pcs,JA
"HAIR SPRAY BOTTLE","HAIR SPRAY BOTTLE","","","GUBB","GUBB",98.52,"PCS",available,19,18,pcs,JA
"DEO BRAVO","DEO BRAVO","","","LAFZ","LAFZ",141.24,"150ML",available,30,18,pcs,JA
"DEO INGRID","DEO INGRID","","","LAFZ","LAFZ",141.24,"100 GM",outOfStock,0,18,pcs,JA
"DEO GLEE","DEO GLEE","","","LAFZ","LAFZ",176.55,"PCS",available,24,18,pcs,JA
"DEO HYMN","DEO HYMN","","","LAFZ","LAFZ",158.9,"PCS",available,11,18,pcs,JA
"DEO ICON","DEO ICON","","","LAFZ","LAFZ",141.24,"100 GM",available,10,18,pcs,JA
"DUAL MASSAGE SPONGE","DUAL MASSAGE SPONGE","","","GUBB","GUBB",111.23,"PCS",available,24,18,pcs,JA
"TWEEZER POINTED","TWEEZER POINTED","","","GUBB","GUBB",117.59,"PCS",available,10,18,pcs,JA
"MAKUP BRUSH SET 8PC","MAKUP BRUSH SET 8PC","","","GUBB","GUBB",953.41,"PCS",available,2,18,pcs,JA
"BEAUTY KIT","BEAUTY KIT","","","GUBB","GUBB",952.78,"PCS",outOfStock,0,18,pcs,JA
"ANY TIME RAZOR","ANY TIME RAZOR","","","GUBB","GUBB",22.25,"PCS",available,35,18,pcs,JA
"NAIL NIPPER","NAIL NIPPER","","","GUBB","GUBB",285.39,"PCS",outOfStock,0,18,pcs,JA
"HAIR COLORING BRUSH SMALL","HAIR COLORING BRUSH SMALL","","","GUBB","GUBB",41.31,"PCS",outOfStock,0,18,pcs,JA
"SCOTT PADDLE BRUSH","SCOTT PADDLE BRUSH","","","GUBB","GUBB",348.95,"PCS",available,4,18,pcs,JA
"VOGUE STYLING BRUSH","VOGUE STYLING BRUSH","","","GUBB","GUBB",162.08,"PCS",outOfStock,0,18,pcs,JA
"STYLER STYLING ROUND BRUS","STYLER STYLING ROUND BRUS","","","GUBB","GUBB",158.9,"PCS",outOfStock,0,18,pcs,JA
"NAIL FILE CUTICLE TRIMMER","NAIL FILE CUTICLE TRIMMER","","","GUBB","GUBB",73.1,"PCS",available,27,18,pcs,JA
"TRAVEL SLEEPING MASK","TRAVEL SLEEPING MASK","","","GUBB","GUBB",99.29,"PCS",available,2,5,pcs,JA
"SERENITY OVAL BRUSH","SERENITY OVAL BRUSH","","","GUBB","GUBB",251.07,"PCS",available,23,18,pcs,JA
"EYE LASH CURLER ROSE GOLD","EYE LASH CURLER ROSE GOLD","","","GUBB","GUBB",98.52,"PCS",outOfStock,0,18,pcs,JA
"SOOTHING EYE MASK GEL GRY","SOOTHING EYE MASK GEL GRY","","","GUBB","GUBB",251.07,"PCS",available,5,18,pcs,JA
"SOOTHING EYE MASK GEL PNK","SOOTHING EYE MASK GEL PNK","","","GUBB","GUBB",251.07,"PCS",available,21,18,pcs,JA
"MAKEUP BLENDER STAND","MAKEUP BLENDER STAND","","","GUBB","GUBB",79.45,"PCS",available,4,18,pcs,JA
"TCLEANER BRASS GRIP","TCLEANER BRASS GRIP","","","GUBB","GUBB",117.59,"PCS",available,146,18,pcs,JA
"TCLEANER COPPER ROUND","TCLEANER COPPER ROUND","","","GUBB","GUBB",66.74,"PCS",available,292,18,pcs,JA
"BAMBOO TOOTHBRUSH","BAMBOO TOOTHBRUSH","","","GUBB","GUBB",834.31,"12'S",outOfStock,0,5,pcs,JA
"DENTAL FLOSS PICK","DENTAL FLOSS PICK","","","GUBB","GUBB",85.81,"PCS",available,92,18,pcs,JA
"HAIR DRYER GB-128 PURPLE 1000WATT","HAIR-DRY GB128 PUR 1000W","HAIR DRYER GB-128 PURPLE 1000WATT","","GUBB","GUBB",632.43,"PCS",available,4,18,pcs,JA
"HAIR DRYER GB-163 PINK 1600WATT","HAIR-DRY GB163 PNK 1600W","HAIR DRYER GB-163 PINK 1600WATT","","GUBB","GUBB",985.19,"PCS",available,6,18,pcs,JA
"HAIR CURLER & STRAIGHTNER GB-007 40WATT","HAIR-CURL-STRAI GB007 40W","HAIR CURLER & STRAIGHTNER GB-007 40WATT","","GUBB","GUBB",1204.48,"PCS",outOfStock,0,18,pcs,JA
"HAIR STRAIGHTENER BRUSH GB-705Y","HAIR-STRAIGHT BRUSH GB705","HAIR STRAIGHTENER BRUSH GB-705Y","","GUBB","GUBB",1035.71,"PCS",outOfStock,0,18,pcs,JA
"HAIR STRAIGHTENER GB-650 PINK","HAIR-STRAIGHT GB650 PINK","HAIR STRAIGHTENER GB-650 PINK","","GUBB","GUBB",695.99,"PCS",available,1,18,pcs,JA
"NOSE & EAR TRIMMER GB808","NOSE & EAR TRIMMER GB808","","","GUBB","GUBB",413.15,"PCS",available,4,18,pcs,JA
"WG AMBER KISS","WG AMBER KISS","","","LAYER","LAYER",169.49,"135ML",outOfStock,0,18,pcs,JA
"WG MYSTIC ISLAND","WG MYSTIC ISLAND","","","LAYER","LAYER",161.96,"135ML",available,4,18,pcs,JA
"WG SECRET CRUSH","WG SECRET CRUSH","","","LAYER","LAYER",169.49,"135ML",available,24,18,pcs,JA
"WG PINK ANGEL","WG PINK ANGEL","","","LAYER","LAYER",169.49,"135ML",outOfStock,0,18,pcs,JA
"WG TUSCAN GREEN","WG TUSCAN GREEN","","","LAYER","LAYER",169.49,"135ML",outOfStock,0,18,pcs,JA
"WG PERF FRAG BEAUTY BLUS","WG PERF FRAG BEAUTY BLUS","","","LAYER","LAYER",294.54,"90ML",available,1,18,pcs,JA
"WG PERF FRAG CANDID CRUS","WG PERF FRAG CANDID CRUS","","","LAYER","LAYER",294.54,"90ML",available,1,18,pcs,JA
"WG PERF FRAG EXOTIC ECLI","WG PERF FRAG EXOTIC ECLI","","","LAYER","LAYER",294.54,"90ML",available,2,18,pcs,JA
"WG PERF FRAG GLAMOUR GAR","WG PERF FRAG GLAMOUR GAR","","","LAYER","LAYER",294.54,"90ML",available,3,18,pcs,JA
"SHOT ROYAL JADE","SHOT ROYAL JADE","","","LAYER","LAYER",161.96,"135ML",available,17,18,pcs,JA
"SHOT POWER PLAY","SHOT POWER PLAY","","","LAYER","LAYER",169.49,"135ML",available,16,18,pcs,JA
"SHOT 24KT ALPINE FRESH","SHOT 24KT ALPINE FRESH","","","LAYER","LAYER",187.57,"130ML",available,1,18,pcs,JA
"SHOT 24KT BLACK NOIR","SHOT 24KT BLACK NOIR","","","LAYER","LAYER",187.57,"130ML",outOfStock,0,18,pcs,JA
"SHOT 24KT FIERY PRIDE","SHOT 24KT FIERY PRIDE","","","LAYER","LAYER",187.57,"130ML",outOfStock,0,18,pcs,JA
"SHOT 24KT FOREST SPICE","SHOT 24KT FOREST SPICE","","","LAYER","LAYER",187.57,"130ML",outOfStock,0,18,pcs,JA
"LASGEL COCONUT VANILLA","LASGEL COCONUT VANILLA","","","LAYER","LAYER",294.54,"300ML",available,5,18,pcs,JA
"LASGEL PEACH AVACADO","LASGEL PEACH AVACADO","","","LAYER","LAYER",294.54,"300ML",outOfStock,0,18,pcs,JA
"LASGEL ROSE VITMAIN","LASGEL ROSE VITMAIN","","","LAYER","LAYER",294.54,"300ML",available,15,18,pcs,JA
"LASGEL WILDBERRY","LASGEL WILDBERRY","","","LAYER","LAYER",294.54,"300ML",available,25,18,pcs,JA
"SCOTT SMALL WITH HANDLE","SCOTT SMALL WITH HANDLE","","","GUBB","GUBB",125,"PCS",available,30,5,pcs,JA
"MOUSSE FOUNDA 01 IVORY","MOUSSE FOUNDA 01 IVORY","","","LAFZ","LAFZ",512.01,"NO. 1",available,3,18,pcs,JA
"MOUSSE FOUNDA 02 NATURAL","MOUSSE FOUNDA 02 NATURAL","","","LAFZ","LAFZ",512.01,"NO. 2",available,3,18,pcs,JA
"MOUSSE FOUNDA 03 BEIGE","MOUSSE FOUNDA 03 BEIGE","","","LAFZ","LAFZ",512.01,"NO. 3",available,3,18,pcs,JA
"KAJAL BLINK IT GREEN","KAJAL BLINK IT GREEN","","","LAFZ","LAFZ",175.85,".35 GM",available,8,18,pcs,JA
"KAJAL BLINK IT BLUE","KAJAL BLINK IT BLUE","","","LAFZ","LAFZ",175.85,".35 GM",available,8,18,pcs,JA
"SHOT DYNAMIC","SHOT DYNAMIC","","","LAYER","LAYER",149.91,"135ML",available,1,18,pcs,JA
"WG PACK OF 3","WG PACK OF 3","","","LAYER","LAYER",268.17,"25*4",available,3,18,pcs,JA
"SHELL OV CUSH LARGE","SHELL OV CUSH LARGE","","","GUBB","GUBB",295.56,"PCS",outOfStock,0,18,pcs,JA
"TRAVEL BAG","TRAVEL BAG","","","GUBB","GUBB",286.02,"PCS",outOfStock,0,18,pcs,JA
"NATURAL LOOFAH WITH HANDL","NATURAL LOOFAH WITH HANDL","","","GUBB","GUBB",301.91,"PCS",available,20,18,pcs,JA
"SHOWER CAP 1S REUSABLE","SHOWER CAP 1S REUSABLE","","","GUBB","GUBB",88.35,"PCS",outOfStock,0,18,pcs,JA
"NATURAL LOOFAH","NATURAL LOOFAH","","","GUBB","GUBB",174.79,"PCS",available,22,18,pcs,JA
"HAIR TRIMMER GB 9018","HAIR TRIMMER GB 9018","","","GUBB","GUBB",568.87,"PCS",available,3,18,pcs,JA
"EXPIRY LAYER DEO","EXPIRY LAYER DEO","","","LAYER","LAYER",195.1,"PCS",outOfStock,0,18,pcs,JA
"BATH BODY MASSAGER","BATH BODY MASSAGER","","","GUBB","GUBB",143.01,"PCS",available,8,18,pcs,JA
"SILICONE FACE CLEANSER","SILICONE FACE CLEANSER","","","GUBB","GUBB",95.34,"PCS",available,5,18,pcs,JA
"SCOTT COMB TAIL","SCOTT COMB TAIL","","","GUBB","GUBB",125,"PCS",available,5,5,pcs,JA
"HAIR PIN 24S","HAIR PIN 24S","","","GUBB","GUBB",67.86,"PCS",outOfStock,0,5,pcs,JA
"MINI DETANGLING BRUSH","MINI DETANGLING BRUSH","","","GUBB","GUBB",168.44,"PCS",available,4,18,pcs,JA
"TRAVEL BOTTLE SET OF 2","TRAVEL BOTTLE SET OF 2","","","GUBB","GUBB",130.3,"PCS",available,14,18,pcs,JA
"BATH BRUSH WITH 2IN1","BATH BRUSH WITH 2IN1","","","GUBB","GUBB",251.07,"PCS",outOfStock,0,18,pcs,JA
"NAIL FILE SMALL","NAIL FILE SMALL","","","GUBB","GUBB",47.67,"PCS",available,4,18,pcs,JA
"SHOT DEEP DESIRE","SHOT DEEP DESIRE","","","LAYER","LAYER",161.96,"135ML",available,12,18,pcs,JA
"WGC FANTASSY","WGC FANTASSY","","","LAYER","LAYER",195.1,"135ML",available,26,18,pcs,JA
"VITAL LICE COMB","VITAL LICE COMB","","","GUBB","GUBB",53.57,"PCS",available,1,5,pcs,JA
"SOAP HMADE SHEA BUTTER","SOAP HMADE SHEA BUTTER","","","GUBB","GUBB",81.99,"PCS",available,15,18,pcs,JA
"SOAP HMADE TEA TREE","SOAP HMADE TEA TREE","","","GUBB","GUBB",81.99,"PCS",available,8,18,pcs,JA
"VITAL DRESSING","VITAL DRESSING","","","GUBB","GUBB",57.14,"PCS",available,2,5,pcs,JA
"COTTON BALLS COLORED 100S","COTTON BALLS COLORED 100S","","","GUBB","GUBB",106.43,"PCS",available,95,5,pcs,JA
"COTTON PADS EMBOSSED 100P","COTTON PADS EMBOSSED 100P","","","GUBB","GUBB",146.43,"PCS",available,61,5,pcs,JA
"COTTON BALLS COLORED 50S","COTTON BALLS COLORED 50S","","","GUBB","GUBB",56.43,"PCS",outOfStock,0,5,pcs,JA
"FOOT MASK GREEN","FOOT MASK GREEN","","","GUBB","GUBB",158.9,"PCS",available,1,18,pcs,JA
"FOOT MASK LAV","FOOT MASK LAV","","","GUBB","GUBB",158.9,"PCS",available,3,18,pcs,JA
"WOOD PUMIC STONE W BRUSH","WOOD PUMIC STONE W BRUSH","","","GUBB","GUBB",219.29,"PCS",available,21,18,pcs,JA
"NAIL FOOT BRUSH BOX","NAIL FOOT BRUSH BOX","","","GUBB","GUBB",442.38,"PCS",outOfStock,0,18,pcs,JA
"TCLEANER T+1S","TCLEANER T+1S","","","GUBB","GUBB",54.03,"PCS",available,49,18,pcs,JA
"SHOT PASSION","SHOT PASSION","","","LAYER","LAYER",166.48,"135ML",available,16,18,pcs,JA
"WGC ROMANCE","WGC ROMANCE","","","LAYER","LAYER",195.1,"135ML",outOfStock,0,18,pcs,JA
"ALOEVERA CLEANSER 100ML","BK ALOEVERA CLEANSER 100M","ALOEVERA CLEANSER 100ML","","AROMA MAGIC","AROMA MAGIC",240.11,"100ML",available,7,18,pcs,JA
"MINT CLEANSER 100GM","BK MINT CLEANSER 100GM","MINT CLEANSER 100GM","","AROMA MAGIC","AROMA MAGIC",240.11,"100GM",available,4,18,pcs,JA
"TURMEIC CLEANSER 100GM","BK TURMERIC CLEANSER 100G","TURMEIC CLEANSER 100GM","","AROMA MAGIC","AROMA MAGIC",240.11,"100GM",available,9,18,pcs,JA
"GRAPEFRUIT FW 100ML","BK GRAPEFRUIT FW 100ML","GRAPEFRUIT FW 100ML","","AROMA MAGIC","AROMA MAGIC",134.18,"100ML",available,29,18,pcs,JA
"LAVENDER FACE WASH 100ML","BK LAVENDER FACE WASH","LAVENDER FACE WASH 100ML","","AROMA MAGIC","AROMA MAGIC",141.24,"100ML",available,65,18,pcs,JA
"NEEM&TEA TREE FW 100ML","BK NEEM&TEA TREE FW 100ML","NEEM&TEA TREE FW 100ML","","AROMA MAGIC","AROMA MAGIC",120.06,"100ML",outOfStock,0,18,pcs,JA
"STRAWBERRY FW 100ML","BK STRAWBERRY FW 100ML","STRAWBERRY FW 100ML","","AROMA MAGIC","AROMA MAGIC",134.18,"100ML",available,10,18,pcs,JA
"WHITE TEA FW 100ML","BK WHITE TEA FW 100ML","WHITE TEA FW 100ML","","AROMA MAGIC","AROMA MAGIC",141.24,"100ML",available,44,18,pcs,JA
"AROMATIC SKIN TONER 100ML","BK AROMATIC SKIN TONER 10","AROMATIC SKIN TONER 100ML","","AROMA MAGIC","AROMA MAGIC",105.93,"100ML",available,4,18,pcs,JA
"AROMATIC SKIN TONER 200ML","BK AROMATIC SKIN TONER 20","AROMATIC SKIN TONER 200ML","","AROMA MAGIC","AROMA MAGIC",176.55,"200ML",available,10,18,pcs,JA
"BRIGHTENING LOTION 100ML","BK BRIGHTENING LOTION 100","BRIGHTENING LOTION 100ML","","AROMA MAGIC","AROMA MAGIC",134.18,"100ML",outOfStock,0,18,pcs,JA
"BRIGHTENING LOTION 200ML","BK BRIGHTENING LOTION 200","BRIGHTENING LOTION 200ML","","AROMA MAGIC","AROMA MAGIC",247.18,"200ML",available,8,18,pcs,JA
"MORINGA SKIN TONER 100ML","BK MORINGA SKIN TONER 100","MORINGA SKIN TONER 100ML","","AROMA MAGIC","AROMA MAGIC",112.99,"100ML",available,3,18,pcs,JA
"ROSE HIP SKIN TONER 100ML","BK ROSE HIP SKIN TONER 10","ROSE HIP SKIN TONER 100ML","","AROMA MAGIC","AROMA MAGIC",112.99,"100ML",available,15,18,pcs,JA
"MINERAL GLOW SCRUB 100ML","BK MINERAL GLOW SCRUB 100","MINERAL GLOW SCRUB 100ML","","AROMA MAGIC","AROMA MAGIC",158.9,"100ML",available,9,18,pcs,JA
"MINERAL GLOW SCRUB 200ML","BK MINERAL GLOW SCRUB 200","MINERAL GLOW SCRUB 200ML","","AROMA MAGIC","AROMA MAGIC",271.89,"200ML",outOfStock,0,18,pcs,JA
"COFFEE BEAN SCRUB 100ML","BK COFFEE BEAN SCRUB 100M","COFFEE BEAN SCRUB 100ML","","AROMA MAGIC","AROMA MAGIC",278.95,"100ML",available,6,18,pcs,JA
"PEPPERMINT EXFOL GEL 100ML","BK PEPPERMINT EXFOL GEL 1","PEPPERMINT EXFOL GEL 100ML","","AROMA MAGIC","AROMA MAGIC",158.9,"100ML",available,5,18,pcs,JA
"ALMOND MOIST LOTION 100ML","BK ALMOND MOIST LOTION 10","ALMOND MOIST LOTION 100ML","","AROMA MAGIC","AROMA MAGIC",151.84,"100ML",available,13,18,pcs,JA
"ALMOND MOIST LOTION 200ML","BK ALMOND MOIST LOTION 20","ALMOND MOIST LOTION 200ML","","AROMA MAGIC","AROMA MAGIC",250.71,"200ML",available,8,18,pcs,JA
"ALMOND NOUR. CREAM 50GM","BK ALMOND NOUR. CREAM 50G","ALMOND NOUR. CREAM 50GM","","AROMA MAGIC","AROMA MAGIC",278.95,"50GM",available,7,18,pcs,JA
"ALMOND NOUR. CREAM 200GM","BK ALMOND NOUR. CREAM 200","ALMOND NOUR. CREAM 200GM","","AROMA MAGIC","AROMA MAGIC",918.08,"200GM",available,4,18,pcs,JA
"CLARY SAGA MOIST 100ML","BK CLARY SAGA MOIST 100ML","CLARY SAGA MOIST 100ML","","AROMA MAGIC","AROMA MAGIC",158.9,"100ML",available,10,18,pcs,JA
"CLARY SAGA MOIST 200ML","BK CLARY SAGA MOIST 200ML","CLARY SAGA MOIST 200ML","","AROMA MAGIC","AROMA MAGIC",264.83,"200ML",available,5,18,pcs,JA
"JUNIPER BERRY MOIST 100ML","BK JUNIPER BERRY MOIST 10","JUNIPER BERRY MOIST 100ML","","AROMA MAGIC","AROMA MAGIC",158.9,"100ML",available,1,18,pcs,JA
"JUNIPER BERRY MOIST 200ML","BK JUNIPER BERRY MOIST 20","JUNIPER BERRY MOIST 200ML","","AROMA MAGIC","AROMA MAGIC",264.83,"200ML",available,6,18,pcs,JA
"PASSION FLOWER MSG CRM 50G","BK PASSION FLOWER MSG CRM","PASSION FLOWER MSG CRM 50G","","AROMA MAGIC","AROMA MAGIC",218.93,"50GM",available,12,18,pcs,JA
"VITAMIN C DAY CREAM 200GM","BK VITAMIN C DAYCREAM 200","VITAMIN C DAY CREAM 200GM","","AROMA MAGIC","AROMA MAGIC",900.42,"200GM",available,3,18,pcs,JA
"VITAMIN E NIGHT CREAM 50G","BK VITAMIN E CREAM  50GM","VITAMIN E NIGHT CREAM 50G","","AROMA MAGIC","AROMA MAGIC",278.95,"50GM",available,20,18,pcs,JA
"BK ACTIVATED BAMBOO FW 10","BK ACTIVATED BAMBOO FW 10","","","AROMA MAGIC","AROMA MAGIC",144.77,"100ML",outOfStock,0,18,pcs,JA
"CARROT SUNSCREEN LOT. 100ML","BK CARROT SUNSCREEN LOT.","CARROT SUNSCREEN LOT. 100ML","","AROMA MAGIC","AROMA MAGIC",134.18,"100ML",available,3,18,pcs,JA
"CUCUMBER SUNSCREEN 100ML","BK CUCUMBER SUNSCREEN 100","CUCUMBER SUNSCREEN 100ML","","AROMA MAGIC","AROMA MAGIC",250.71,"100 ML",available,5,18,pcs,JA
"SUNBLOCK LOTION 100ML","BK SUNBLOCK LOTION 100ML","SUNBLOCK LOTION 100ML","","AROMA MAGIC","AROMA MAGIC",289.55,"100ML",available,3,18,pcs,JA
"SUNLITE SPRAY 100ML","BK SUNLITE SPRAY 100ML","SUNLITE SPRAY 100ML","","AROMA MAGIC","AROMA MAGIC",370.76,"100ML",available,3,18,pcs,JA
"DETOXIFYING MINERAL PK 100","BK DETOXIFYING MINERAL PK","DETOXIFYING MINERAL PK 100","","AROMA MAGIC","AROMA MAGIC",289.55,"100GM",available,4,18,pcs,JA
"GLOW FACE PACK 35GM","BK GLOW FACE PACK 35GM","GLOW FACE PACK 35GM","","AROMA MAGIC","AROMA MAGIC",194.21,"35GM",outOfStock,0,18,pcs,JA
"MILK PACK 35GM","BK TAN REMOVAL MILK PACK","MILK PACK 35GM","","AROMA MAGIC","AROMA MAGIC",116.53,"35GM",available,14,18,pcs,JA
"REVIVING OXY PACK 100GM","BK REVIVING OXY PACK 100G","REVIVING OXY PACK 100GM","","AROMA MAGIC","AROMA MAGIC",289.55,"100GM",available,9,18,pcs,JA
"REVIVING OXY PACK 200GM","BK REVIVING OXY PACK 200G","REVIVING OXY PACK 200GM","","AROMA MAGIC","AROMA MAGIC",483.76,"200GM",outOfStock,0,18,pcs,JA
